year,state,state_po,district,office,county_name,county_fips,jurisdiction,precinct,candidate,party,party_abbr,mode,votes,source_file,drop_reason
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 027,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 027,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 028,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 028,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 029,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 029,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 030,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 030,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 031,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 031,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 032,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Perry 032,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Polk,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Polk,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 01,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 01,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 02,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 02,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 03,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 03,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 04,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 04,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 05,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 05,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 06,GEORGE WILLIAM WOLFE,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
2018,Indiana,IN,9,US House,Monroe,18105,Monroe,Richland 06,JEREMY HEATH,,,ABSENTEE,0,HOUSE_precinct_general.csv,write-in or non-candidate ballot accounting row
