year,state,district,office,county_name,county_fips,jurisdiction,precinct,candidate,party,party_abbr,votes,precinct_total_votes,candidate_vote_share,modes_used,used_total_row
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 01,Tonya L. Millis,Libertarian,L,6,231,0.025974,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 01,Trey Hollingsworth,Republican,R,34,231,0.147186,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 02,Andy Ruff,Democratic,D,512,647,0.791345,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 02,Tonya L. Millis,Libertarian,L,36,647,0.055641,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 02,Trey Hollingsworth,Republican,R,99,647,0.153014,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 03,Andy Ruff,Democratic,D,322,416,0.774038,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 03,Tonya L. Millis,Libertarian,L,34,416,0.081731,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 03,Trey Hollingsworth,Republican,R,60,416,0.144231,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 04,Andy Ruff,Democratic,D,91,112,0.8125,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 04,Tonya L. Millis,Libertarian,L,3,112,0.026786,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 04,Trey Hollingsworth,Republican,R,18,112,0.160714,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 05,Andy Ruff,Democratic,D,189,258,0.732558,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 05,Tonya L. Millis,Libertarian,L,21,258,0.081395,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 05,Trey Hollingsworth,Republican,R,48,258,0.186047,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 06,Andy Ruff,Democratic,D,685,828,0.827295,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 06,Tonya L. Millis,Libertarian,L,37,828,0.044686,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 06,Trey Hollingsworth,Republican,R,106,828,0.128019,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 07,Andy Ruff,Democratic,D,77,130,0.592308,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 07,Tonya L. Millis,Libertarian,L,8,130,0.061538,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 07,Trey Hollingsworth,Republican,R,45,130,0.346154,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 08,Andy Ruff,Democratic,D,341,406,0.839901,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 08,Tonya L. Millis,Libertarian,L,15,406,0.036946,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 08,Trey Hollingsworth,Republican,R,50,406,0.123153,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 09,Andy Ruff,Democratic,D,601,769,0.781534,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 09,Tonya L. Millis,Libertarian,L,28,769,0.036411,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 09,Trey Hollingsworth,Republican,R,140,769,0.182055,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 10,Andy Ruff,Democratic,D,546,674,0.810089,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 10,Tonya L. Millis,Libertarian,L,20,674,0.029674,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 10,Trey Hollingsworth,Republican,R,108,674,0.160237,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 11,Andy Ruff,Democratic,D,414,739,0.560217,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 11,Tonya L. Millis,Libertarian,L,28,739,0.037889,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 11,Trey Hollingsworth,Republican,R,297,739,0.401894,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 12,Andy Ruff,Democratic,D,507,904,0.560841,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 12,Tonya L. Millis,Libertarian,L,30,904,0.033186,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 12,Trey Hollingsworth,Republican,R,367,904,0.405973,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 13,Andy Ruff,Democratic,D,559,791,0.7067,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 13,Tonya L. Millis,Libertarian,L,30,791,0.037927,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 13,Trey Hollingsworth,Republican,R,202,791,0.255373,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 14,Andy Ruff,Democratic,D,406,610,0.665574,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 14,Tonya L. Millis,Libertarian,L,45,610,0.07377,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 14,Trey Hollingsworth,Republican,R,159,610,0.260656,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 15,Andy Ruff,Democratic,D,494,907,0.544653,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 15,Tonya L. Millis,Libertarian,L,29,907,0.031974,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 15,Trey Hollingsworth,Republican,R,384,907,0.423374,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 16,Andy Ruff,Democratic,D,475,630,0.753968,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 16,Tonya L. Millis,Libertarian,L,33,630,0.052381,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 16,Trey Hollingsworth,Republican,R,122,630,0.193651,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 17,Andy Ruff,Democratic,D,589,816,0.721814,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 17,Tonya L. Millis,Libertarian,L,24,816,0.029412,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 17,Trey Hollingsworth,Republican,R,203,816,0.248775,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 18,Andy Ruff,Democratic,D,190,253,0.750988,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 18,Tonya L. Millis,Libertarian,L,22,253,0.086957,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 18,Trey Hollingsworth,Republican,R,41,253,0.162055,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 19,Andy Ruff,Democratic,D,200,249,0.803213,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 19,Tonya L. Millis,Libertarian,L,15,249,0.060241,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 19,Trey Hollingsworth,Republican,R,34,249,0.136546,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 20,Andy Ruff,Democratic,D,689,792,0.869949,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 20,Tonya L. Millis,Libertarian,L,24,792,0.030303,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 20,Trey Hollingsworth,Republican,R,79,792,0.099747,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 21,Andy Ruff,Democratic,D,589,719,0.819193,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 21,Tonya L. Millis,Libertarian,L,28,719,0.038943,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 21,Trey Hollingsworth,Republican,R,102,719,0.141864,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 22,Andy Ruff,Democratic,D,343,446,0.769058,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 22,Tonya L. Millis,Libertarian,L,17,446,0.038117,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 22,Trey Hollingsworth,Republican,R,86,446,0.192825,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 23,Andy Ruff,Democratic,D,333,456,0.730263,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 23,Tonya L. Millis,Libertarian,L,36,456,0.078947,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 23,Trey Hollingsworth,Republican,R,87,456,0.190789,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 24,Andy Ruff,Democratic,D,134,225,0.595556,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 24,Tonya L. Millis,Libertarian,L,22,225,0.097778,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,BLOOMINGTON 24,Trey Hollingsworth,Republican,R,69,225,0.306667,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 1,Andy Ruff,Democratic,D,449,1177,0.381478,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 1,Tonya L. Millis,Libertarian,L,39,1177,0.033135,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 1,Trey Hollingsworth,Republican,R,689,1177,0.585387,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 2,Andy Ruff,Democratic,D,297,741,0.40081,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 2,Tonya L. Millis,Libertarian,L,41,741,0.055331,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 2,Trey Hollingsworth,Republican,R,403,741,0.54386,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 3,Andy Ruff,Democratic,D,446,1041,0.428434,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 3,Tonya L. Millis,Libertarian,L,40,1041,0.038425,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,CLEAR CREEK 3,Trey Hollingsworth,Republican,R,555,1041,0.533141,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,INDIAN CREEK,Andy Ruff,Democratic,D,325,854,0.380562,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,INDIAN CREEK,Tonya L. Millis,Libertarian,L,26,854,0.030445,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,INDIAN CREEK,Trey Hollingsworth,Republican,R,503,854,0.588993,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 01,Andy Ruff,Democratic,D,561,717,0.782427,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 01,Tonya L. Millis,Libertarian,L,35,717,0.048815,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 01,Trey Hollingsworth,Republican,R,121,717,0.168759,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 02,Andy Ruff,Democratic,D,438,709,0.617772,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 02,Tonya L. Millis,Libertarian,L,48,709,0.067701,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 02,Trey Hollingsworth,Republican,R,223,709,0.314528,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 03,Andy Ruff,Democratic,D,652,913,0.714129,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 03,Tonya L. Millis,Libertarian,L,53,913,0.05805,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 03,Trey Hollingsworth,Republican,R,208,913,0.22782,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 04,Andy Ruff,Democratic,D,575,936,0.614316,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 04,Tonya L. Millis,Libertarian,L,42,936,0.044872,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 04,Trey Hollingsworth,Republican,R,319,936,0.340812,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 05,Andy Ruff,Democratic,D,792,1225,0.646531,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 05,Tonya L. Millis,Libertarian,L,53,1225,0.043265,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 05,Trey Hollingsworth,Republican,R,380,1225,0.310204,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 06,Andy Ruff,Democratic,D,425,531,0.800377,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 06,Tonya L. Millis,Libertarian,L,26,531,0.048964,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 06,Trey Hollingsworth,Republican,R,80,531,0.150659,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 07,Andy Ruff,Democratic,D,272,316,0.860759,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 07,Tonya L. Millis,Libertarian,L,6,316,0.018987,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 07,Trey Hollingsworth,Republican,R,38,316,0.120253,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 08,Andy Ruff,Democratic,D,682,779,0.875481,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 08,Tonya L. Millis,Libertarian,L,24,779,0.030809,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 08,Trey Hollingsworth,Republican,R,73,779,0.09371,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 09,Andy Ruff,Democratic,D,564,764,0.73822,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 09,Tonya L. Millis,Libertarian,L,31,764,0.040576,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 09,Trey Hollingsworth,Republican,R,169,764,0.221204,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 10,Andy Ruff,Democratic,D,509,797,0.638645,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 10,Tonya L. Millis,Libertarian,L,36,797,0.045169,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 10,Trey Hollingsworth,Republican,R,252,797,0.316186,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 11,Andy Ruff,Democratic,D,592,898,0.659243,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 11,Tonya L. Millis,Libertarian,L,15,898,0.016704,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 11,Trey Hollingsworth,Republican,R,291,898,0.324053,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 12,Andy Ruff,Democratic,D,577,828,0.69686,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 12,Tonya L. Millis,Libertarian,L,25,828,0.030193,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 12,Trey Hollingsworth,Republican,R,226,828,0.272947,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 13,Andy Ruff,Democratic,D,448,681,0.657856,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 13,Tonya L. Millis,Libertarian,L,25,681,0.036711,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 13,Trey Hollingsworth,Republican,R,208,681,0.305433,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 14,Andy Ruff,Democratic,D,608,783,0.776501,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 14,Tonya L. Millis,Libertarian,L,21,783,0.02682,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 14,Trey Hollingsworth,Republican,R,154,783,0.196679,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 15,Andy Ruff,Democratic,D,464,522,0.888889,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 15,Tonya L. Millis,Libertarian,L,6,522,0.011494,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 15,Trey Hollingsworth,Republican,R,52,522,0.099617,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 16,Andy Ruff,Democratic,D,675,761,0.886991,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 16,Tonya L. Millis,Libertarian,L,17,761,0.022339,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 16,Trey Hollingsworth,Republican,R,69,761,0.09067,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 17,Andy Ruff,Democratic,D,592,795,0.744654,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 17,Tonya L. Millis,Libertarian,L,19,795,0.023899,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 17,Trey Hollingsworth,Republican,R,184,795,0.231447,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 18,Andy Ruff,Democratic,D,698,863,0.808806,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 18,Tonya L. Millis,Libertarian,L,16,863,0.01854,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 18,Trey Hollingsworth,Republican,R,149,863,0.172654,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 19,Andy Ruff,Democratic,D,549,838,0.655131,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 19,Tonya L. Millis,Libertarian,L,20,838,0.023866,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 19,Trey Hollingsworth,Republican,R,269,838,0.321002,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 20,Andy Ruff,Democratic,D,505,646,0.781734,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 20,Tonya L. Millis,Libertarian,L,35,646,0.05418,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 20,Trey Hollingsworth,Republican,R,106,646,0.164087,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 21,Andy Ruff,Democratic,D,849,1256,0.675955,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 21,Tonya L. Millis,Libertarian,L,35,1256,0.027866,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 21,Trey Hollingsworth,Republican,R,372,1256,0.296178,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 22,Andy Ruff,Democratic,D,626,947,0.661035,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 22,Tonya L. Millis,Libertarian,L,20,947,0.021119,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 22,Trey Hollingsworth,Republican,R,301,947,0.317846,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 23,Andy Ruff,Democratic,D,755,1448,0.521409,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 23,Tonya L. Millis,Libertarian,L,35,1448,0.024171,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 23,Trey Hollingsworth,Republican,R,658,1448,0.45442,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 24,Andy Ruff,Democratic,D,462,1084,0.426199,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 24,Tonya L. Millis,Libertarian,L,45,1084,0.041513,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 24,Trey Hollingsworth,Republican,R,577,1084,0.532288,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 25,Andy Ruff,Democratic,D,428,909,0.470847,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 25,Tonya L. Millis,Libertarian,L,49,909,0.053905,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 25,Trey Hollingsworth,Republican,R,432,909,0.475248,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 26,Andy Ruff,Democratic,D,624,888,0.702703,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 26,Tonya L. Millis,Libertarian,L,20,888,0.022523,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 26,Trey Hollingsworth,Republican,R,244,888,0.274775,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 27,Andy Ruff,Democratic,D,675,1265,0.533597,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 27,Tonya L. Millis,Libertarian,L,62,1265,0.049012,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 27,Trey Hollingsworth,Republican,R,528,1265,0.417391,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 28,Andy Ruff,Democratic,D,104,147,0.707483,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 28,Tonya L. Millis,Libertarian,L,4,147,0.027211,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 28,Trey Hollingsworth,Republican,R,39,147,0.265306,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 29,Andy Ruff,Democratic,D,411,628,0.654459,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 29,Tonya L. Millis,Libertarian,L,39,628,0.062102,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 29,Trey Hollingsworth,Republican,R,178,628,0.283439,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 30,Andy Ruff,Democratic,D,406,486,0.835391,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 30,Tonya L. Millis,Libertarian,L,26,486,0.053498,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 30,Trey Hollingsworth,Republican,R,54,486,0.111111,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 31,Andy Ruff,Democratic,D,639,749,0.853138,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 31,Tonya L. Millis,Libertarian,L,26,749,0.034713,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 31,Trey Hollingsworth,Republican,R,84,749,0.11215,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 32,Andy Ruff,Democratic,D,590,730,0.808219,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 32,Tonya L. Millis,Libertarian,L,21,730,0.028767,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,PERRY 32,Trey Hollingsworth,Republican,R,119,730,0.163014,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,POLK,Andy Ruff,Democratic,D,67,155,0.432258,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,POLK,Tonya L. Millis,Libertarian,L,5,155,0.032258,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,POLK,Trey Hollingsworth,Republican,R,83,155,0.535484,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 1,Andy Ruff,Democratic,D,423,1002,0.422156,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 1,Tonya L. Millis,Libertarian,L,54,1002,0.053892,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 1,Trey Hollingsworth,Republican,R,525,1002,0.523952,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 2,Andy Ruff,Democratic,D,401,938,0.427505,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 2,Tonya L. Millis,Libertarian,L,38,938,0.040512,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 2,Trey Hollingsworth,Republican,R,499,938,0.531983,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 3,Andy Ruff,Democratic,D,238,605,0.393388,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 3,Tonya L. Millis,Libertarian,L,16,605,0.026446,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 3,Trey Hollingsworth,Republican,R,351,605,0.580165,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 4,Andy Ruff,Democratic,D,513,1174,0.436968,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 4,Tonya L. Millis,Libertarian,L,39,1174,0.03322,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 4,Trey Hollingsworth,Republican,R,622,1174,0.529813,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 5,Andy Ruff,Democratic,D,301,771,0.390402,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 5,Tonya L. Millis,Libertarian,L,24,771,0.031128,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 5,Trey Hollingsworth,Republican,R,446,771,0.57847,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 6,Andy Ruff,Democratic,D,239,818,0.292176,TOTAL,yes
2020,Indiana,9,US House,Monroe,18105,Monroe,RICHLAND 6,Tonya L. Millis,Libertarian,L,52,818,0.06357,TOTAL,yes
